Basketball Players New2 - Person → Positionnew,Basketball Players New2 - Person → Height Ft In,Player Eligibility 2024 - Name → Eligibility Year,Basketball Conferences Tiers - Conference → Conference Name,Basketball Conferences Tiers - Conference → Conf Tier,Overall Dataset - Person → Pts/100 Poss,Dataset for conditionals - Person → 3fg% Conditional,Overall Dataset - Person → Reb/100 Poss,Overall Dataset - Person → Blk/40,Dataset for conditionals - Person → Blk/40 Conditional,Dataset for conditionals - Person → A:to Conditional,Dataset for conditionals - Person → 3fg/fga,Tv Name,Name,Dataset for conditionals - Person → Rebs/100 Conditional,Dataset for conditionals - Person → 3fga/fga Conditional,Dataset for conditionals - Person → Ft% Conditional,Dataset for conditionals - Person → Pts/100 Conditional,Basketball Teams - Team → Team Name,Assists Turnover Ratio,Three Pointers Percentage,Free Throws Percentage
3 | 4,"6' 07""",2.0,MAC,Mid,23.88487277326036,1,9.175713587381544,1.1599222672293006,1,1,0.08898305084745763,,Javan Simmons,1,0,1,1,Toledo,1.419355,0.333333,0.747253
1 | 2,"6' 03""",4.5,Sun Belt,Mid,18.087841731984483,0,3.993419603165406,0.15738771377181304,,0,0.6175115207373272,,Dylan Dawson,,1,1,0,Texas St.,0.891304,0.335821,0.763636
4 | 5,"6' 11""",5.0,Pac-12,High,30.152106530379275,,16.922100603784287,2.4060150313016933,1,,0.0,,N'Faly Dante,1,0,0,1,Oregon,0.633333,0.0,0.606061
3 | 4,"6' 07""",3.0,Sun Belt,Mid,,1,,0.3216576090932992,0,1,0.8269230769230769,,Christopher Mantis,,1,0,,App State,2.2,0.333333,0.571429
1 | 2,"6' 03""",3.0,Sun Belt,Mid,,1,,0.1511461914479933,,0,0.5864406779661017,,Terence Harcum,,1,1,,App State,0.962963,0.358382,0.776316
4 | 5,"6' 10""",1.0,ACC,High,19.464121123752467,,14.099010814000184,1.197792069153998,1,,0.5845070422535211,,Carey Booth,1,1,0,1,Notre Dame,0.52381,0.26506,0.5625
3 | 4,"6' 08""",4.5,Summit League,Mid,20.033108427988637,0,16.637666321549887,1.5924623479197748,1,0,0.3137254901960784,,Deng Mayar,1,0,0,1,North Dakota,0.181818,0.3125,0.615385
4 | 5,"6' 10""",1.0,Big 12,High,28.56490819474497,,14.94320820152139,2.8178621180011763,1,,0.0,,Yves Missi,1,0,0,1,Baylor,0.37037,0.0,0.580357
2 | 3,"6' 05""",1.0,Big 12,High,28.84685598017557,1,8.69754451663585,0.23918247420748584,,1,0.5574324324324325,,Ja'Kobe Walter,1,1,1,1,Baylor,1.235294,0.333333,0.847328
1 | 2,"6' 04""",2.0,Big Ten,High,27.049039048275716,0,6.548714716950964,0.0,,0,0.6818181818181818,,Connor Essegian,,1,1,1,Wisconsin,0.777778,0.3,0.9
1 | 2,"6' 04""",1.0,Atlantic 10,Mid,11.46033256148853,0,11.46033256148853,0.0,,0,0.2,,Miles Rose,,0,0,0,St. Bonaventure,0.0,0.0,0.0
1,"6' 01""",1.0,Sun Belt,Mid,18.258587241812165,0,0.0,0.0,,0,1.0,,Brevyn Coleman,,1,1,1,Georgia St.,0.0,0.0,1.0
1 | 2,"6' 03""",,MAAC,Low,0.0,0,0.0,0.0,,0,,,Bryce Stokes,,,0,0,Manhattan,0.0,0.0,0.0
2 | 3,"6' 06""",2.0,MVC,Mid,,1,,0.09536259701189313,,0,0.21348314606741572,,Michael Duax,,0,0,,UNI,0.791667,0.578947,0.516129
3 | 4,"6' 08""",1.0,WCC,Mid,20.722250291347702,1,12.542414650026242,1.075064112859392,1,0,0.2676767676767677,,Tyler Harris,1,0,1,1,Portland,0.568182,0.358491,0.677083
3 | 4,"6' 08""",1.0,WCC,Mid,11.967995903605303,1,7.693711652317695,0.5727540896725396,1,0,0.2676767676767677,,Tyler Harris,1,0,1,1,Portland,0.568182,0.358491,0.677083
4 | 5,"6' 10""",5.0,Atlantic 10,Mid,8.353040028111344,,12.245718876163233,4.320873521337596,1,,0.013157894736842105,,Babatunde Akingbola,0,0,0,0,George Washington,0.421053,0.0,0.5
2 | 3,"6' 05""",2.0,Big 12,High,12.994556175484787,0,11.21098964159472,0.1707127968151923,,1,0.29411764705882354,,Dorian Finister,1,0,0,0,Kansas St.,1.0,0.133333,0.642857
1 | 2,"6' 02""",2.0,Big West,Low,13.854253255749516,0,0.0,0.0,,0,0.5555555555555556,,Maddox Monson,,1,0,0,Long Beach St.,1.0,0.2,0.0
3 | 4,"6' 08""",4.5,Patriot,Low,12.683530470744639,0,16.30739631952882,0.8576482508789233,0,1,0.0,,JT Tan,0,0,1,0,Lehigh,1.0,0.0,0.833333
1 | 2,"6' 03""",1.0,Big West,Low,19.303380550006878,1,9.294220264818126,0.0,,0,0.5909090909090909,,Aidan Burke,,1,0,0,UC San Diego,0.333333,0.384615,0.0
1 | 2,"6' 02""",5.0,SEC,High,29.52352191073634,0,10.226521143779154,0.23120830412022433,,1,0.2847682119205298,,Tyrece Radford,,0,0,1,Texas A&M,1.724138,0.255814,0.688889
4 | 5,"6' 09""",1.0,Big 12,High,14.274667630244798,,9.516445086829865,0.0,0,,0.0,,Dillon Wilhite,0,0,0,1,Kansas,0.0,0.0,0.25
4 | 5,"6' 09""",5.0,Big South,Low,9.341340554414078,,11.315932866729248,1.3533551925175518,1,,0.35051546391752575,,Reginald Duhart Jr.,0,0,1,0,Charleston So.,1.0,0.323529,0.666667
1,"5' 10""",5.0,Horizon,Low,29.374955167154653,0,5.004621991441163,0.0,,0,0.49019607843137253,,Donovann Toatley,,1,0,0,Detroit Mercy,0.782609,0.306667,0.545455
3 | 4,"6' 08""",5.0,CUSA,Mid,18.08292373889498,0,12.130160023606573,0.5930300455985434,0,1,0.5298507462686567,,Dravon Mangum,1,1,1,0,Louisiana Tech,1.0,0.295775,0.763636
4 | 5,"6' 10""",5.0,Sun Belt,Mid,27.114113488544163,,23.114981705573047,1.545264520940039,1,,0.0,,Ginika Ojiako,1,0,0,1,Coastal Carolina,0.634146,0.0,0.588889
1 | 2,"6' 03""",3.0,CAA,Low,25.872081504819676,0,6.942887694964268,0.0,,1,0.37026239067055394,,Trey Moss,,0,1,0,William & Mary,1.534884,0.275591,0.730769
3 | 4,"6' 07""",1.0,OVC,Low,19.022795131668385,0,12.962435620694386,1.8054821043110036,1,0,0.4808743169398907,,Eddie Ricks III,1,1,1,0,Morehead St.,0.973684,0.329545,0.660714
3 | 4,"6' 07""",5.0,Big Ten,High,9.3267311658894,0,4.754804123786753,0.5193709119828608,0,0,0.8269230769230769,,Leo O'Boyle,0,1,1,0,Penn St.,0.555556,0.255814,0.769231
1,"6' 00""",1.0,Big South,Low,10.172333357887242,0,5.7877069105220516,0.23150827642088204,,0,0.1509433962264151,,Jaiden Thompson,,0,0,0,Charleston So.,1.08,0.25,0.636364
2 | 3,"6' 06""",1.0,SoCon,Other,16.293717684321848,1,4.354355588051528,0.37644106374122893,,1,0.6559139784946236,,Noah Melson,0,1,1,0,Chattanooga,1.571429,0.42623,0.736842
1 | 2,"6' 04""",4.5,CAA,Low,14.07845863475096,0,5.615107779178129,0.264479714236651,,0,0.5256410256410257,,Gediminas Mokseckas,,1,0,0,Campbell,1.12766,0.341463,0.674419
1 | 2,"6' 02""",4.5,Atlantic 10,Mid,18.98795694504543,0,5.063455185345448,0.2350889907481815,,1,0.43333333333333335,,Ronald Polite III,,1,1,0,George Mason,1.829268,0.333333,0.833333
1 | 2,"6' 03""",3.0,Patriot,Low,21.43620938071075,1,6.351469446136519,0.0,,0,0.8260869565217391,,Lysander Rehnstrom,,1,0,0,Navy,1.25,0.407895,0.5
1 | 2,"6' 04""",2.0,CAA,Low,28.22339072898625,0,9.77617449949825,0.5279134229729056,,0,0.28185328185328185,,TK Simpkins,,0,1,1,Elon,1.410714,0.246575,0.734694
4 | 5,"6' 11""",4.5,OVC,Low,11.433967695069862,,11.010487410067277,1.4398329690087976,1,,0.0,,David Acosta,0,0,0,0,Tennessee St.,1.0,0.0,0.25
3 | 4,"6' 07""",1.0,Horizon,Low,16.02792872109286,0,6.010473270409822,1.1059270817554072,1,1,0.3728813559322034,,Learic Davis,0,0,1,0,Milwaukee,1.642857,0.272727,0.769231
2 | 3,"6' 06""",5.0,CUSA,Mid,24.674752251822813,0,11.465036399836864,0.3389662935603942,,0,0.22077922077922077,,Brandon Suggs,1,0,1,0,New Mexico St.,0.6,0.235294,0.729167
1,"5' 08""",2.0,AAC,Mid,15.82355645115934,0,4.118459898246951,0.14089468072950095,,1,0.3333333333333333,,Kalib LaCount,,0,1,0,East Carolina,2.0,0.166667,0.884615
4 | 5,"6' 09""",1.0,WAC,Mid,18.788743481153855,,11.944272641590665,1.0038557231359344,1,,0.0425531914893617,,Osiris Grady,1,0,0,1,Utah Valley,0.457143,0.25,0.634615
1 | 2,"6' 04""",2.0,Patriot,Low,53.511705685618736,0,26.755852842809368,0.0,,0,0.6666666666666666,,Sam Krist,,1,0,1,Navy,0.0,0.0,0.0
1,"6' 00""",2.0,CAA,Low,8.695769158229686,1,5.610173650470765,0.18233064364029986,,1,0.76,,Broc Bidwell,,1,1,0,Campbell,3.666667,0.368421,0.8
1,"6' 00""",5.0,MAC,Mid,13.248620396360089,1,6.072284348331708,0.08970420060035478,,1,0.6463414634146342,,Kaleb Thornton,,1,0,0,Akron,2.15625,0.358491,0.5
4 | 5,"6' 09""",1.0,SoCon,Other,17.64576134107786,,10.293360782295418,1.9704433497536946,1,,0.6666666666666666,,Sean Cusano,0,1,0,0,Chattanooga,0.0,0.333333,0.0
2 | 3,"6' 06""",4.5,AAC,Mid,13.80182882167939,0,8.49343312103347,0.34504572054198474,,0,0.78125,,Benjamin Bayela,0,1,1,0,East Carolina,0.333333,0.24,1.0
1 | 2,"6' 04""",3.0,Patriot,Low,15.402894135567403,1,7.798933739527799,0.0,,0,0.6666666666666666,,Kam Summers,,1,1,0,Navy,0.692308,0.4,0.789474
2 | 3,"6' 06""",4.5,SEC,High,25.87167925631065,0,11.462136379378135,1.1519447061275025,,1,0.43283582089552236,,Noah Carter,1,1,1,1,Missouri,1.258065,0.284483,0.788235
1 | 2,"6' 04""",2.0,MAAC,Low,14.13248204316812,0,5.741320830037049,0.1775393056672995,,0,0.64375,,Mason Courtney,,1,1,0,Siena,0.8125,0.31068,0.709677
1 | 2,"6' 04""",4.5,AAC,Mid,18.76848168622671,0,8.690824032045866,0.2477809404881162,,1,0.6419753086419753,,Brandon Weatherspoon,,1,1,0,Fla. Atlantic,3.727273,0.346154,0.791667
1 | 2,"6' 03""",3.0,AAC,Mid,30.111801065597678,0,11.410077085394636,0.7899284136042442,,0,0.42592592592592593,,RJ Felton,,1,1,0,East Carolina,0.888889,0.347826,0.795699
1 | 2,"6' 04""",1.0,WAC,Mid,9.494066751175366,0,7.836372556525697,0.30742692337139277,,1,0.39215686274509803,,Trevan Leonhardt,,0,1,0,Utah Valley,2.692308,0.3,1.0
1 | 2,"6' 03""",3.0,Horizon,Low,14.324272255928417,0,5.7297089023713665,0.3358794873803905,,0,0.6711409395973155,,Mak Manciel,,1,1,0,Detroit Mercy,0.8125,0.27,0.758621
1 | 2,"6' 04""",3.0,ASUN,Low,10.874354408794229,1,8.56767317056515,1.0973212176146903,,1,0.2653061224489796,,Kalib Mathews,,0,0,0,Queens (NC),1.631579,0.538462,0.5
4 | 5,"6' 10""",2.0,CAA,Low,23.670708897191233,,8.744593095777654,0.8955669480848149,0,,0.5182481751824818,,Charlie Williams,0,0,1,0,William & Mary,1.485714,0.366197,0.684211
1,"6' 00""",5.0,Big West,Low,29.02546994136688,1,5.392083348791475,0.22715585171504515,,0,0.6820512820512821,,Juan Munoz,,1,1,0,Hawaii,1.190476,0.383459,0.857143
3 | 4,"6' 07""",1.0,AAC,Mid,14.91737130746363,1,9.32335706716477,1.1747429904627609,1,0,0.625,,Rich Rolf,1,1,0,0,Charlotte,0.0,0.4,0.0
1,"6' 00""",2.0,SEC,High,11.709601873536299,0,11.709601873536299,0.0,,0,0.8,,Eli Sparkman,,1,1,0,South Carolina,0.0,0.0,1.0
4 | 5,"6' 10""",2.0,AAC,Mid,11.098779396058893,,11.098779396058893,1.8867924973300116,1,,0.2,,Gerald Jones III,1,0,0,0,South Fla.,0.0,0.0,0.0
1 | 2,"6' 02""",3.0,Sun Belt,Mid,19.26273837833121,0,4.2260089299400105,0.2034381043017633,,0,0.34285714285714286,,Jon Sanders,,0,1,1,Coastal Carolina,1.469388,0.266667,0.724138
4 | 5,"6' 09""",1.0,Big 12,High,4.302103085961641,,10.038240533910496,0.9177819916718168,0,,0.0,,Cedric Lath,1,0,0,0,Houston,0.0,0.0,0.5
2 | 3,"6' 05""",5.0,Big West,Low,16.564089112578017,1,8.191033077648472,0.2402703036110218,,1,0.4605263157894737,,Ryan Rapp,0,1,0,0,Hawaii,2.454545,0.342857,0.684211
3 | 4,"6' 07""",4.5,OVC,Low,30.905996059067654,0,10.772947197732153,0.5203981050707772,0,0,0.2898550724637681,,Keenon Cole,1,0,1,1,Lindenwood,0.294118,0.258333,0.81
1 | 2,"6' 04""",3.0,Big Sky,Low,20.774424854854285,1,6.92480828495143,0.0,,0,0.7,,Mekhi Cameron,,1,1,0,Northern Colo.,1.0,0.357143,0.8
1 | 2,"6' 03""",1.0,Atlantic 10,Mid,0.0,0,0.0,0.0,,0,1.0,,Jack Graham,,1,0,0,Richmond,0.0,0.0,0.0
1 | 2,"6' 02""",2.0,Sun Belt,Mid,12.434536926312834,0,8.82451007673814,0.5535374502681197,,1,0.5172413793103449,,Rickey Bradley,,1,0,0,Georgia St.,3.0,0.266667,0.6875
1 | 2,"6' 02""",2.0,Big West,Low,23.027897698659295,0,7.142342601723204,0.4876495983245498,,0,0.2857142857142857,,Donovan Oday,,0,1,0,Cal St. Fullerton,0.586207,0.272727,0.75
1 | 2,"6' 04""",1.0,Big West,Low,18.800316605743987,0,7.96623584989152,0.21030862643713613,,0,0.7894736842105263,,Antwan Robinson,,1,1,0,Cal St. Fullerton,0.571429,0.311111,0.875
3 | 4,"6' 08""",2.0,SoCon,Other,22.0949263502455,0,10.638297872340424,0.5319148936170213,0,0,0.0,,Tony Carpio,0,0,0,0,The Citadel,0.25,0.0,0.636364
1 | 2,"6' 04""",3.0,MEAC,Other,31.56678145329116,1,14.230333973222788,1.1788784286446494,,0,0.21201413427561838,,Bryce Harris,,0,1,0,Howard,0.906977,0.416667,0.732824
1 | 2,"6' 03""",1.0,CAA,Low,20.932770405988002,1,4.309688024762235,0.0,,1,0.7045454545454546,,KiJan Robinson,,1,1,0,Hofstra,1.5,0.370968,0.846154
4 | 5,"6' 09""",4.5,Horizon,Low,9.11403965357335,,10.63304626250224,2.0658489881432924,1,,0.0,,Aundre Polk,0,0,1,0,Oakland,0.0,0.0,1.0
1 | 2,"6' 03""",4.5,ASUN,Low,17.16036702796885,0,3.2281878567466156,0.6932108660803259,,0,0.6078431372549019,,Detalian Brown,,1,0,0,North Ala.,1.3,0.322581,0.375
1 | 2,"6' 03""",3.0,OVC,Low,21.84556899837112,0,7.8224308203774315,0.5342147877330929,,0,0.29515418502202645,,Aquan Smart,,0,1,0,Southeast Mo. St.,1.160714,0.179104,0.7375
1,"6' 01""",3.0,Ivy League,Low,17.314951953008567,0,5.386873940935999,0.25010486154345707,,0,0.9337016574585635,,Blake Peters,,1,1,0,Princeton,1.615385,0.301775,0.73913
1,"6' 00""",4.5,SWAC,Other,14.661280326914493,0,5.249100363957042,0.05882612476848408,,0,0.5111111111111111,,Danny Washington,,1,1,0,Mississippi Val.,0.6875,0.333333,0.775
4 | 5,"6' 09""",2.0,ASUN,Low,13.7565503077811,,18.728797406979087,1.715425249223306,1,,0.0,,Ubong Abasi Etim,1,0,0,0,Central Ark.,0.703704,0.0,0.615385
1,"6' 01""",4.5,MAC,Mid,13.430028523992817,0,8.953352349328542,0.0,,0,0.0,,Jake Snyder,,0,1,0,Kent St.,0.0,0.0,1.0
3 | 4,"6' 08""",3.0,MAC,Mid,21.069832839049695,0,8.427933135619877,0.8762144277204804,0,0,0.33884297520661155,,Jemal Davis,1,0,0,1,Central Mich.,0.428571,0.268293,0.566667
4 | 5,"6' 09""",2.0,Big Ten,High,27.21334873536303,,0.0,0.0,0,,0.0,,Gus Hurlburt,0,0,0,1,Northwestern,0.0,0.0,0.0
1,"6' 00""",2.0,MVC,Mid,16.20403333916222,1,7.36546969961919,0.11784751519390704,,1,0.5664335664335665,,Conor Enright,,1,1,0,Drake,2.189189,0.419753,0.714286
1,"6' 01""",3.0,America East,Low,24.84472049689441,0,14.492753623188406,0.0,,0,0.45454545454545453,,Jordan Thompson,,1,0,0,UMass Lowell,0.666667,0.0,0.666667
4 | 5,"6' 09""",3.0,ACC,High,25.8821372782676,,13.088126237305774,0.699994167298601,0,,0.0,,Mylyjael Poteat,1,0,1,1,Virginia Tech,1.055556,0.0,0.677966
1 | 2,"6' 03""",1.0,ASUN,Low,37.05419175544233,0,18.527095877721166,0.0,,0,0.0,,Drake James,,0,0,1,North Ala.,1.0,0.0,0.0
1 | 2,"6' 03""",2.0,ACC,High,30.92608569994841,0,5.386343693337394,0.1718788324615528,,1,0.20728291316526612,,Judah Mintz,,0,1,1,Syracuse,1.5375,0.297297,0.763713
2 | 3,"6' 05""",4.5,OVC,Low,,1,,0.710547936080292,,1,0.2964824120603015,,JJ Kalakon,,0,0,,Western Ill.,1.137931,0.355932,0.681818
2 | 3,"6' 05""",2.0,SoCon,Other,23.5145809672817,1,6.2802918111373485,0.1898692873134547,,0,0.7698412698412699,,Donovan Atwell,0,1,1,0,UNC Greensboro,0.75,0.412371,0.944444
1 | 2,"6' 04""",3.0,SWAC,Other,11.920154957842398,0,7.549431473300186,0.0,,0,0.3076923076923077,,Quintin Murrell,,0,0,0,Grambling,0.555556,0.125,0.611111
1 | 2,"6' 04""",2.0,SWAC,Other,18.737922823180376,1,3.122987137196729,0.0,,0,0.7142857142857143,,William Reynolds,,1,0,0,Grambling,0.0,0.4,0.0
1 | 2,"6' 03""",2.0,OVC,Low,0.0,0,0.0,0.0,,0,1.0,,Brayden Wampler-Foust,,1,0,0,Lindenwood,0.0,0.0,0.0
1 | 2,"6' 04""",4.5,Atlantic 10,Mid,27.49994664612052,1,9.143559086367528,0.31517571093160796,,1,0.6377952755905512,,Max Shulga,,1,1,1,VCU,1.833333,0.407407,0.875969
1 | 2,"6' 04""",2.0,Big 12,High,18.003420649923484,0,9.001710324961742,0.0,,0,0.25,,Wilder Evers,,0,0,1,Kansas,0.0,0.0,0.0
1 | 2,"6' 02""",3.0,Atlantic 10,Mid,32.76301219956151,1,0.0,0.0,,0,1.0,,Liam Weaver,,1,0,1,Richmond,0.0,1.0,0.0
2 | 3,"6' 05""",3.0,SWAC,Other,15.48630655650101,1,10.829585004546159,0.7689005353227774,,0,0.648,,Lorenzo Downey,0,1,1,0,Alabama A&M,0.411765,0.333333,0.777778
1 | 2,"6' 03""",2.0,Mountain West,Mid,17.917198306334722,1,3.1476159186804242,0.16706576799149944,,0,0.6071428571428571,,Javon Jackson,,1,1,0,Utah St.,1.111111,0.352941,0.782609
1 | 2,"6' 04""",,Patriot,Low,11.013367474772505,0,7.008506574855231,0.0,,1,0.2608695652173913,,Isaiah  Caldwell,,0,1,0,Army West Point,1.625,0.333333,0.9
2 | 3,"6' 05""",5.0,OVC,Low,5.476451259583789,1,0.0,0.0,,0,0.6666666666666666,,Caleb Donaldson,0,1,0,0,Eastern Ill.,0.5,0.5,0.0
3 | 4,"6' 07""",3.0,MVC,Mid,,0,,0.0,0,0,0.45454545454545453,,Drew Daniel,,1,0,,UNI,0.8,0.2,0.571429
1,"6' 00""",1.0,MVC,Mid,,0,,0.0,,1,0.75,,Charlie Miller,,1,0,,UNI,4.0,0.0,0.0
1,"6' 00""",1.0,CAA,Low,11.864170573953592,0,5.932085286976796,0.9936242855686134,,0,0.5,,Kaiden Space,,1,0,0,Stony Brook,0.285714,0.0,0.5
1,"5' 11""",1.0,CAA,Low,19.688268749987387,0,0.0,0.0,,0,0.5,,John Hardy,,1,1,0,Hampton,0.0,0.333333,1.0
4 | 5,"6' 09""",5.0,Big Sky,Low,26.679753954257247,,12.392666777569195,1.5108002682972892,1,,0.450199203187251,,Dischon Thomas,0,0,1,0,Montana,1.580645,0.40708,0.788732
1 | 2,"6' 04""",3.0,Sun Belt,Mid,,0,,0.0,,0,0.24752475247524752,,Tyreese Watson,,0,0,,ULM,0.965517,0.26,0.648936
2 | 3,"6' 06""",3.0,CAA,Low,40.10489585544846,1,14.69980246494525,0.5272755231991232,,0,0.14739884393063585,,Trazarien White,0,0,1,0,UNCW,0.745763,0.372549,0.706186
2 | 3,"6' 05""",3.0,OVC,Low,,0,,0.2593034098264419,,0,0.5369127516778524,,Ryan Hall,,1,0,,Southern Ind.,0.75,0.3125,0.5625
3 | 4,"6' 08""",2.0,OVC,Low,16.885832245555054,0,5.628610748518351,0.0,0,0,0.2,,Luke Light,0,0,0,0,Eastern Ill.,0.0,0.0,0.0
1 | 2,"6' 02""",2.0,America East,Low,17.13593864447616,1,11.236681078345022,0.20226025941021042,,0,0.22727272727272727,,Dior Davis,,0,1,0,New Hampshire,1.0,0.5,0.769231
1 | 2,"6' 03""",3.0,America East,Low,0.0,0,17.340039350791702,0.0,,1,0.5,,Alex Tavares,,1,0,0,New Hampshire,3.0,0.0,0.0
1 | 2,"6' 03""",4.5,Southland,Other,,1,,0.1444151932473405,,0,0.655367231638418,,Josh Morgan,,1,1,,UIW,0.764706,0.37069,0.883721
1,"6' 00""",1.0,ACC,High,0.0,0,0.0,0.0,,0,,,Jack DiDonna,,,0,0,Boston College,0.0,0.0,0.0
1 | 2,"6' 04""",3.0,Sun Belt,Mid,41.081824528866704,0,20.540912264433352,0.0,,0,0.0,,Joey Kahn,,0,0,1,Coastal Carolina,0.0,0.0,0.0
4 | 5,"6' 09""",3.0,WAC,Mid,9.553591074801686,,9.553591074801686,0.0,0,,0.6470588235294118,,Trey Hall,0,1,0,0,Utah Tech,2.0,0.181818,0.25
2 | 3,"6' 06""",2.0,SoCon,Other,7.268322801261031,0,14.536645602522063,0.0,,0,,,Cole Alexander,0,,0,0,The Citadel,0.0,0.0,0.5
4 | 5,"7' 00""",4.5,ACC,High,29.745321883947295,,14.369720716882753,2.442852521870068,1,,0.265993265993266,,Quinten Post,1,0,1,1,Boston College,1.132353,0.443038,0.793814
1 | 2,"6' 02""",1.0,MEAC,Other,12.170384975869078,0,6.085192487934539,0.0,,0,0.0,,Jordan Atkins,,0,1,0,Howard,0.0,0.0,1.0
1 | 2,"6' 03""",1.0,Patriot,Low,11.12429299512829,0,6.709891012934524,0.34962063698974627,,0,0.5036496350364964,,DeAndre Williams,,1,0,0,Holy Cross,1.434783,0.289855,0.666667
1 | 2,"6' 04""",3.0,Pac-12,High,14.138784120484528,0,14.138784120484528,0.0,,0,0.5714285714285714,,Grant Weitman,,1,1,0,Arizona,0.0,0.25,1.0
4 | 5,"6' 10""",1.0,Big East,High,,,,1.2074863671770428,1,,0.0,,Youssouf Singare,,0,1,,UConn,0.0,0.0,1.0
3 | 4,"6' 08""",4.5,WAC,Mid,20.451800311648622,0,13.378245316642333,2.5095742938804926,1,0,0.5087719298245614,,Lok Wur,1,1,1,0,Grand Canyon,0.714286,0.293103,0.7
1 | 2,"6' 03""",1.0,Pac-12,High,9.505446657120038,1,7.777183628552757,0.30244602999927395,,1,0.36,,Braelon Green,,0,0,0,Arizona St.,1.666667,0.444444,0.4
1,"6' 00""",,Patriot,Low,19.962467269935292,0,6.555939435513803,0.2784432704072155,,0,0.5767790262172284,,Ryan Curry,,1,0,0,Army West Point,1.615385,0.331169,0.666667
1 | 2,"6' 04""",,Horizon,Low,24.211423699914747,0,5.865302642796249,0.41739130434782606,,0,0.41297935103244837,,Justice  Williams,,1,1,0,Robert Morris,1.089552,0.321429,0.823529
4 | 5,"7' 03""",2.0,CAA,Low,6.2733618475874335,,18.8200855427623,6.304728656825371,1,,0.0,,Rocco Muratori,1,0,0,0,Stony Brook,0.0,0.0,0.0
1 | 2,"6' 03""",3.0,Pac-12,High,20.242194425419736,1,6.7473981418065785,0.2367307483650783,,0,0.4827586206896552,,Julian Hammond III,,1,1,0,Colorado,1.128205,0.4,0.76
3 | 4,"6' 08""",3.0,ASUN,Low,12.18089122688782,0,14.077915270419531,1.722298144785368,1,1,0.35514018691588783,,Rongie Gordon,1,0,0,0,Kennesaw St.,1.227273,0.210526,0.608696
4 | 5,"6' 09""",2.0,MEAC,Other,,,,1.5000750112509378,1,,0.14,,Israel Yaw,,0,0,,UMES,0.272727,0.285714,0.5
1,"5' 10""",2.0,ACC,High,0.0,0,7.086921087133695,0.0,,0,,,KJ Keatts,,,0,0,NC State,0.0,0.0,0.0
3 | 4,"6' 08""",2.0,Summit League,Mid,20.196016385885894,1,13.818327000869296,0.0,0,1,0.2727272727272727,,Dan Mukuna,1,0,0,1,Denver,3.0,0.333333,0.5
3 | 4,"6' 07""",1.0,Sun Belt,Mid,13.948532147796776,0,16.921170146507563,0.47333543517933324,0,1,0.02857142857142857,,Collin Kuhl,1,0,0,0,Ga. Southern,1.230769,0.0,0.583333
1,"6' 01""",1.0,ACC,High,17.97167830947586,0,4.340985098907212,0.12328397680896483,,1,0.20224719101123595,,Elliot Cadeau,,0,0,1,North Carolina,2.340426,0.194444,0.641026
2 | 3,"6' 05""",5.0,Mountain West,Mid,23.882226425213428,1,7.611586784644046,0.0,,1,0.6028368794326241,,Max Rice,0,1,1,0,Boise St.,1.119048,0.376471,0.837838
1 | 2,"6' 03""",4.5,Horizon,Low,23.36202942343304,1,11.271951939710883,0.43269750994374034,,0,0.5320197044334976,,DQ Cole,,1,0,0,Oakland,1.425,0.361111,0.615385
1 | 2,"6' 04""",3.0,MAC,Mid,34.76874901203827,0,8.184396245101793,0.3297654545471671,,0,0.15778251599147122,,Marcus Hill,,0,1,1,Bowling Green,1.0625,0.283784,0.739362
2 | 3,"6' 05""",1.0,Big 12,High,19.55235411620894,1,9.261641423467392,0.0,,1,0.3,,Comeh Emuobor,1,0,1,1,UCF,1.0,0.333333,0.75
4 | 5,"6' 11""",1.0,ASUN,Low,20.909985249832413,,16.727988199865933,2.8019380234775437,1,,0.13333333333333333,,Tito Deng,1,0,0,0,Jacksonville,0.333333,0.5,0.416667
2 | 3,"6' 05""",3.0,SoCon,Other,30.01435937155506,1,9.678897647504728,0.06941431646190259,,0,0.5635593220338984,,Alex Williams,0,1,1,0,Furman,0.564103,0.406015,0.773585
2 | 3,"6' 05""",3.0,SoCon,Other,,1,,0.5000335675311848,,0,0.5635593220338984,,Alex Williams,0,1,1,0,Furman,0.564103,0.406015,0.773585
4 | 5,"6' 09""",4.5,CAA,Low,14.983183054243593,,9.616072706454844,1.5206812652068125,1,,0.030303030303030304,,Klemen Vuga,0,0,1,0,Monmouth,0.428571,0.0,0.657143
1 | 2,"6' 04""",4.5,Summit League,Mid,18.20839871312758,0,7.936994310850484,0.0,,0,0.32432432432432434,,Dom Martinelli,,0,1,0,St. Thomas (MN),1.428571,0.25,0.909091
2 | 3,"6' 05""",4.5,SWAC,Other,24.09820543441996,1,5.695939466317445,0.09138540242663153,,0,0.6727272727272727,,Joe French,0,1,1,0,Ark.-Pine Bluff,0.871795,0.387387,0.815385
3 | 4,"6' 07""",4.5,MEAC,Other,,1,,0.570973159158447,0,0,0.45454545454545453,,Malang Athian,,1,0,,UMES,0.7,0.35,0.5
1,"6' 01""",1.0,Atlantic 10,Mid,0.0,0,0.0,0.0,,0,1.0,,Rollie Castineyra,,1,0,0,Massachusetts,0.0,0.0,0.0
1,"6' 01""",1.0,WAC,Mid,25.651919485037716,1,6.813791113213144,0.4553215708594195,,0,0.37327188940092165,,Makaih Williams,,0,1,1,UT Arlington,0.916667,0.444444,0.766667
